学校	がっこう	學校；教育機構。	学[がっ] 校[こう]	<b>学校</b>は日本にあります。	這所學校在日本。	<b>学[がっ] 校[こう]</b>は 日本[にほん]にあります。		"ガ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ッコー</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		563	名詞	
行く	いく	去；前往（某地）	行[い]く	学校へ<b>行きます</b>。	我會去學校。	学[がっ] 校[こう]へ<b>行[い]きます</b>。		"イ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ク</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		58	動詞	～ます<br>动词和形容词的礼貌表达形式。<br>用法：在动词的连用形（連用形）后接ます。
明日	あした	明天	明日[あした]	<b>明日</b>、学校へ行きます。	明天我會去學校。	<b>明日[あした]</b>、 学[がっ] 校[こう]へ 行[い]きます。	也可以讀作あす。	"ア<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;""><span style=""color: royalblue;"">シ</span>タ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>"		423	名詞，可直接作副詞	
来る	くる	來，來到	来[く]る	明日、<b>来ます</b>か。	你明天會來嗎？	明日[あした]、<b>来[き]ます</b>か。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ク</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ル"		34	動詞	～ます<br>动词和形容词的礼貌表达形式。<br>用法：在动词的连用形（連用形）后接ます。
また	また	再；又；也	また	明日、<b>また</b>来ます。	我明天會再來。	明日[あした]、<b>また</b> 来[き]ます。		"マ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">タ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>"		99	副詞	
いつ	いつ	什麼時候；何時（表示詢問時間）	いつ	彼女は<b>いつ</b>来ますか。	她什麼時候來？	彼[かの] 女[じょ]は<b>いつ</b> 来[き]ますか。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">イ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ツ"		407	名詞，代詞	
思う	おもう	認為、覺得	思[おも]う	これがいいと<b>思います</b>。	我認為這個很好。	これがいいと<b>思[おも]います</b>。		"オ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">モ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ウ"		25	動詞	～ます<br>动词和形容词的礼貌表达形式。<br>用法：在动词的连用形（連用形）后接ます。
こう	こう	這樣，這種方式。	こう	<b>こう</b>しましょう。	我們就這樣做吧。	<b>こう</b>しましょう。		"コ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ー</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>・<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">コ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ー*"	作为名词时为 こ＼う，作为副词时为 こう￣，但如果后面跟助词则为 こ＼う。	211	副詞	
そう	そう	如此，那樣，以那種方式	そう	私も<b>そう</b>思います。	我也是這麼想的。	私[わたし]も<b>そう</b> 思[おも]います。		"ソ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ー</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>・<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ソ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ー*"	作为名词时为 そ＼う，作为副词时为 そう￣，但如果后面接任何助词，则为 そ＼う。	31	副詞	
どう	どう	怎樣，如何，什麼樣	どう	あなたは<b>どう</b>思いますか。	你怎麼看？	あなたは<b>どう</b> 思[おも]いますか。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ド</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ー*"	在 どうにもなら＼ない 中有一个例外。	88	副詞	
会う	あう	見面，遇見	会[あ]う	明日、彼と<b>会います</b>。	明天我會和他見面。	明日[あした]、 彼[かれ]と<b>会[あ]います</b>。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ア</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ウ"		210	動詞	～ます<br>动词和形容词的礼貌表达形式。<br>用法：在动词的连用形（連用形）后接ます。
次	つぎ	下次、下一次	次[つぎ]	<b>次</b>はいつ会いましょうか。	我們下次什麼時候見面？	<b>次[つぎ]</b>はいつ 会[あ]いましょうか。		"ツ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">キ<span style=""color: red;"">°</span></span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>"		234	名詞	
方	ほう	方向、方面	方[ほう]	彼は私の<b>方</b>を見ました。	他看向了我這邊。	彼[かれ]は 私[わたし]の<b>方[ほう]</b>を 見[み]ました。		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ホ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ー"		135	名詞，需與其他詞組合	
方	かた	人（敬語用法，表示禮貌稱呼他人）	方[かた]	次の<b>方</b>、どうぞ。	下一位請進。	次[つぎ]の<b>方[かた]</b>、どうぞ。		"カ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">タ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>"		135	形容詞	
聞く	きく	聽，傾聽。	聞[き]く	彼女はラジオを<b>聞いています</b>。	她正在聽收音機。	彼[かの] 女[じょ]はラジオを<b>聞[き]いています</b>。		"<span style=""color: royalblue;"">キ</span><span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ク</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		67	動詞	～ています<br>进行时或持续状态的礼貌形式。
聞く	きく	問；詢問	聞[き]く	トムに<b>聞いて</b>。	去問湯姆。	トムに<b>聞[き]いて</b>。		"<span style=""color: royalblue;"">キ</span><span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ク</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		67	動詞	～て<br>て形。有多种含义。主要作为连接两个句子的接续助词。<br>用法：在动词音便形的连用形（連用形）后接て，在い形容词词干后接くて。
お願いします	おねがいします	請（用於請求他人做某事時，表達禮貌的用語）。	お 願[ねが]いします	A「これで<b>お願いします</b>。」<br>B「はい。」	A：請用這個。 B：好的。	A「これで<b>お 願[ねが]いします</b>。」<br/>B「はい。」		"オ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ネガイシマ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ス*"	通常你很难明显听出音调的下降，几乎听起来是平的。	1069	名詞，可 +する 作動詞	
分かる	わかる	理解、明白（指對信息、語言等內容產生理解）	分[わ]かる	日本語のニュースが全然<b>分かりませんでした</b>。	我完全沒聽懂日語新聞。	日本[にほん] 語[ご]のニュースが 全[ぜん] 然[ぜん]<b>分[わ]かりませんでした</b>。		"ワ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">カ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ル"		142	動詞	～ませんでした<br>过去否定的礼貌形式。
